grid side,n quadrants,n pairs per quadrant,n agents,mean resource capacity,max cluster size,offset,k,seed,time global,model times global,resolution times global,status global,LB global,UB global,n clusters,n agents per cluster,similarity index,cluster similarity indexes,min cluster similarity index,max mean intercluster similarity,silhouette score,cluster congestion indexes,cluster congestion indexes absolute,cluster congestion ratio max,global congestion absolute,global congestion ratio max,cross congestion absolute,cross congestion rate,cross congestion share,normalized macro components,max eigengap,clustering distortion ratio,absorption rate,forced fragmentation,model times clusters,resolution times clusters,unassigned agents,final unassigned agents,model times repair,resolution times repair,final tolerance,LB heuristic,UB heuristic,status heuristic,time heuristic,gap,speedup
40,4,130,2600,7,520,2,10,4602,4.254198482260108,[0.7598753022029996],[3.4943231800571084],OPTIMAL,172.0,172.0,6,"[500, 485, 475, 445, 410, 285]",0.8497060130898143,"[0.8617362673646445, 0.7691744932377561, 0.7928148211676092, 0.6802010791652627, 0.7307734359661202, 0.5064234330828824]",0.5064234330828824,0.0314728055069149,0.0014205134048309,"[0.2548843375118148, 0.14820972587132988, 0.18921796213464562, 0.21447531682524731, 0.1189075139927301, 0.09862395655509716]","[127.44216875590739, 71.88171704759499, 89.87853201395667, 95.44151598723505, 48.75208073701934, 28.10782761820269]","[3.058757731052792, 1.8947983516574092, 1.9374497314297219, 2.3561042092693034, 1.8027879450571576, 1.8383865489350342]",559.421182607278,3.058757731052792,97.91734044736182,0.0376605155566776,0.1750333085186841,0.1666666666666666,175.74256465666548,1.3333333333333333,0.2,0.625,"[0.12749251071363688, 0.0956206601113081, 0.07903760205954313, 0.4255005083978176, 0.08874393720179796, 0.05728396214544773]","[0.12077129445970058, 0.09294971451163292, 0.06260522082448006, 0.04900728538632393, 0.038011033087968826, 0.022360097616910934]","[292, 631, 967, 1358]",1358.0,"[0.08558159321546555, 0.6961345886811614, 0.48510533664375544, 0.5450485879555345]","[0.00213022343814373, 0.04607648588716984, 0.05034507904201746, 0.37153245881199837]",3.0,190.0,190.0,OPTIMAL,5.560806533321738,10.465116279069768,0.7650326363213484
40,4,130,2600,7,520,2,10,4603,1.24303019605577,[0.4829937955364585],[0.7600364005193114],OPTIMAL,164.0,164.0,6,"[520, 500, 460, 415, 395, 310]",0.8431144601808046,"[0.7839724401024819, 0.8125928883376596, 0.8064944084925959, 0.6544902963854751, 0.6403090095300502, 0.6388866360769673]",0.6388866360769673,0.0355266246128231,0.0023786830902736,"[0.22971044535066812, 0.17050738640783608, 0.11996520163889135, 0.1576074628935579, 0.16446274532002922, 0.15412723816316407]","[119.44943158234742, 85.25369320391805, 55.183992753890024, 65.40709710082653, 64.96278440141154, 47.77944383058086]","[1.8748994628594438, 2.0527783018459624, 1.8000378122956024, 1.9520216091924332, 1.6890348615955388, 1.8524671784278741]",554.3665611368033,2.0527783018459624,116.33011826382888,0.0447423531783957,0.2098433174343496,0.1666666666666666,155.53392971395465,0.1666666666666666,0.2,5.000000000000003,"[0.1470929654315114, 0.09491526335477829, 0.10421382542699575, 0.09221882093697786, 0.525714541785419, 0.07034198567271233]","[0.09406556189060211, 0.10081737488508224, 0.0641467934474349, 0.05017643142491579, 0.04783176351338625, 0.03872380033135414]","[404, 782]",782.0,"[0.11189070530235767, 0.7433050042018294]","[0.0027178674936294556, 0.20558106806129217]",1.0,237.0,237.0,OPTIMAL,4.059785522520542,44.51219512195122,0.3061812475463056
40,4,130,2600,7,520,2,10,4604,3.0106239719316363,[0.748019078746438],[2.2626048931851983],OPTIMAL,181.0,181.0,6,"[480, 460, 405, 380, 355, 520]",0.8250156102873564,"[0.6820973726283779, 0.7606097231248298, 0.7456063636179247, 0.7509377192862751, 0.681321075768128, 0.6119843986671425]",0.6119843986671425,0.0352263058166559,0.0044032723495242,"[0.10734976775826015, 0.14986629812764218, 0.08039732927998855, 0.30019936643335393, 0.29471278843311516, 0.10259768558500282]","[51.52788852396487, 68.9384971387154, 32.56091835839536, 114.07575924467449, 104.62303989375587, 53.35079650420146]","[2.009561249232008, 1.8143418738480122, 1.742230356045726, 2.37890438926121, 3.1007952654983115, 2.172492826027761]",541.198335384918,3.1007952654983115,116.1214357212105,0.044662090662004,0.2145635493102664,0.1666666666666666,167.7854938564747,0.3333333333333333,0.2,2.5,"[0.13455843552947044, 0.40110978204756975, 0.07793046068400145, 0.06815914250910282, 0.07100049406290054, 0.1205241959542036]","[0.06390202045440674, 0.07460288610309362, 0.06077153794467449, 0.07861641328781843, 0.0480400500819087, 0.04737437143921852]","[407, 765, 1138]",1138.0,"[0.11570920422673225, 0.4948999974876642, 0.7633350333198905]","[0.002778991125524044, 0.05436537601053715, 0.3253812389448285]",2.0,244.0,244.0,OPTIMAL,4.974181570112705,34.806629834254146,0.6052501159227731
60,6,130,3900,7,520,2,10,4605,2.828481452539563,[1.0574155682697892],[1.771065884269774],OPTIMAL,198.0,198.0,11,"[470, 365, 350, 345, 340, 335, 325, 315, 315, 265, 475]",0.8095161402105082,"[0.7359690912229254, 0.7199919626798807, 0.6794137248716201, 0.6557514455672938, 0.6763852973365009, 0.7852363420128824, 0.660233500266947, 0.7235219475101872, 0.6390698657889216, 0.5676672750144289, 0.5967662373069734]",0.5676672750144289,0.0346491421864367,0.0042300101303717,"[0.14020106192279005, 0.12921576479502955, 0.08538030327376875, 0.12794890182094898, 0.05220989627465745, 0.1548384247472649, 0.13200088632538046, 0.17452985274086172, 0.08907965660679282, 0.07156784933109889, 0.12184295765461424]","[65.89449910371133, 47.16375415018579, 29.883106145819063, 44.142371128227396, 17.751364733383532, 51.870872290333736, 42.900288055748646, 54.97690361337144, 28.060091831139736, 18.965480072741205, 57.87540488594176]","[1.7884653576315366, 1.9470109806617302, 1.7163538398292502, 2.0930615513704605, 1.660990673258275, 1.7756983764988905, 1.7106224174671503, 2.2003985401741395, 1.8959346229473035, 1.9135851811944833, 2.0258958026388667]",590.8157360539021,2.2003985401741395,131.3316000432985,0.0336747692418714,0.2222885952907225,0.0909090909090909,91.45714342933168,0.6363636363636364,0.13333333333333333,1.0714285714285714,"[0.4653487205505371, 0.0729141840711236, 0.08864743169397116, 0.07515878789126873, 0.06557938177138567, 0.06814912613481283, 0.07538500241935253, 0.41628582403063774, 0.06662350054830313, 0.05414070747792721, 0.11372018791735172]","[0.09789288323372602, 0.04464195668697357, 0.055539810098707676, 0.05120103619992733, 0.03677012212574482, 0.03610732965171337, 0.04767920449376106, 0.07072641048580408, 0.027343932539224625, 0.01739154476672411, 0.05004656873643398]","[619, 1163, 1704, 2282, 2915]",2915.0,"[0.21470555197447538, 1.2094539385288954, 1.2129792282357812, 0.9434438925236464, 0.9574715541675687]","[0.004529457539319992, 0.1814775913953781, 0.0911859031766653, 0.46930792927742004, 1.3219393761828542]",4.0,216.0,216.0,OPTIMAL,12.268662571907043,9.090909090909092,0.2305452151741673
60,6,130,3900,7,520,2,10,4606,4.490723661147058,[1.1441296329721808],[3.346594028174877],OPTIMAL,176.0,176.0,10,"[520, 520, 460, 385, 380, 375, 290, 285, 265, 420]",0.7933847294547545,"[0.7575980195247747, 0.584911652858135, 0.7809102475656423, 0.6965361315234024, 0.6782895854380168, 0.7300865554796775, 0.6236580527583865, 0.5782720564394518, 0.679507433695362, 0.4483337624894231]",0.4483337624894231,0.059043236509659,0.0042325268113363,"[0.14379740601302696, 0.08239424471989763, 0.14094031573330335, 0.18825609113872757, 0.10201689215417807, 0.12367410652772028, 0.1262420638042824, 0.1658329785588999, 0.14324225982334815, 0.0581181806762116]","[74.77465112677402, 42.84500725434677, 64.83254523731954, 72.47859508841012, 38.76641901858767, 46.3777899478951, 36.6101985032419, 47.262398889286466, 37.95919885318726, 24.40963588400887]","[2.038705004757431, 1.8751487531965338, 2.24663791168766, 1.7932266958251493, 1.716085263069769, 2.091234016266303, 1.875683694705618, 2.1601752125559672, 1.9417317753715468, 1.6201091950322444]",665.1086925360411,2.24663791168766,178.7922527329833,0.0458441673674316,0.2688165930458442,0.1,163.9999627690795,0.9,0.13333333333333333,0.8333333333333334,"[0.16494131833314896, 0.13201459497213364, 0.10720956046134233, 0.4898151457309723, 0.0853055790066719, 0.08399433922022581, 0.0632891058921814, 0.05422753468155861, 0.06274990271776915, 0.10891405399888754]","[0.10323497653007507, 0.050286547280848026, 0.10023076925426722, 0.06647239252924919, 0.05283158365637064, 0.04032897483557463, 0.03160490281879902, 0.03533213306218386, 0.03226824011653662, 0.03403989877551794]","[573, 1128, 1652]",1652.0,"[0.20622580405324697, 1.1559941321611404, 0.8895294154062867]","[0.004457301460206509, 0.14216588996350765, 0.5152209810912609]",2.0,236.0,236.0,OPTIMAL,7.568285072222352,34.09090909090909,0.5933607968374798
60,6,130,3900,7,520,2,10,4607,2.486109076999128,[1.148418890312314],[1.3376901866868138],OPTIMAL,174.0,174.0,10,"[520, 515, 460, 420, 420, 370, 350, 290, 230, 325]",0.8073043371148326,"[0.8760766252304601, 0.7195113141423669, 0.7196584763033399, 0.7762926975043758, 0.5477820798406864, 0.5706461838713277, 0.7106978635288321, 0.6403630136229256, 0.5132467130372212, 0.5216599057631104]",0.5132467130372212,0.036998263478077,0.0029498355321227,"[0.1134468738604637, 0.16661514401511232, 0.18942636530325416, 0.16586826111317549, 0.0825122100651703, 0.10238402886963965, 0.1391839519644228, 0.10119294795029385, 0.09647221908431533, 0.06194818949164163]","[58.992374407441126, 85.80679916778284, 87.13612803949691, 69.6646696675337, 34.65512822737153, 37.88209068176667, 48.71438318754797, 29.345954905585216, 22.188610389392526, 20.13316158478353]","[1.7379483121039017, 2.163345534068589, 1.8748994628594438, 1.7265863592655897, 1.7620995847807808, 1.7146861320304474, 1.7143418738480123, 1.9374497314297223, 1.8095612492320083, 1.6585649094525852]",634.1117011553637,2.163345534068589,139.59240089666173,0.0357929233068363,0.2201385034247145,0.1,104.592354292346,0.4,0.13333333333333333,1.875,"[0.1521525327116251, 0.12495152186602354, 0.09674182813614607, 0.520191409625113, 0.10425338614732027, 0.09030687436461449, 0.07641744520515203, 0.06965677440166473, 0.05156853888183832, 0.0691032437607646]","[0.10256020911037922, 0.11679929681122303, 0.12152752745896578, 0.075492724776268, 0.05356286559253931, 0.05316071957349777, 0.04694297071546316, 0.04076278302818537, 0.027467611245810986, 0.028610825538635254]","[532, 1067, 1559]",1559.0,"[0.15599626302719116, 1.0989464223384857, 1.1440801192075014]","[0.0032752035185694695, 0.0838136337697506, 0.6588533790782094]",2.0,242.0,242.0,OPTIMAL,7.556713138706982,39.08045977011494,0.3289934434939424
60,6,130,3900,7,520,2,10,4608,2.176566413603723,[1.1597205009311438],[1.0168459126725793],OPTIMAL,178.0,178.0,10,"[485, 465, 460, 415, 390, 370, 340, 260, 235, 480]",0.8034541529791737,"[0.7789585319109346, 0.7982006316824856, 0.78375320308464, 0.6195789966891845, 0.46669065599794834, 0.6617110101781901, 0.7225557318690301, 0.6668638183817228, 0.538760448916829, 0.52929617169805]",0.4666906559979483,0.0344404128570352,0.0038903908420899,"[0.1840670470843463, 0.13357949870615266, 0.13388061989454542, 0.07450764588881166, 0.03469807728102366, 0.06497985906228206, 0.10467405525631543, 0.1596631823105565, 0.06292288758556196, 0.08674380199637939]","[89.27251783590795, 62.11446689836099, 61.585085151490894, 30.920673043856837, 13.53225013959923, 24.04254785304436, 35.58917878714725, 41.51242740074469, 14.78687858260706, 41.63702495826211]","[2.2191224984640163, 1.832669106813718, 2.2726382065411173, 2.0191224984640166, 1.4326691068137178, 1.6868997338860978, 1.633470504677432, 1.9537842848365805, 1.658564909452585, 1.6047806246160043]",530.4926420853417,2.2726382065411173,115.49959143432034,0.0296152798549539,0.2177213824871899,0.1,87.25747643156956,0.4,0.13333333333333333,1.875,"[0.1438365736976266, 0.0866910619661212, 0.09922103863209486, 0.5141558721661568, 0.09522316697984934, 0.08180820662528276, 0.07585082575678825, 0.06299450993537903, 0.0553198903799057, 0.1255655148997903]","[0.08574967831373215, 0.07437080517411232, 0.07898898515850306, 0.05175134912133217, 0.031495301984250546, 0.06567321065813303, 0.052592601627111435, 0.029897312633693218, 0.026419286616146564, 0.04306800663471222]","[581, 1138, 1649]",1649.0,"[0.5253392430022359, 1.190004300326109, 1.2482203599065542]","[0.004505502060055733, 0.08730062749236822, 0.4223929001018405]",2.0,246.0,246.0,OPTIMAL,7.753231227397919,38.20224719101124,0.2807302335976127
60,6,130,3900,7,520,2,10,4609,3.977004437707365,[1.1439841780811548],[2.8330202596262097],OPTIMAL,183.0,183.0,11,"[505, 420, 400, 370, 360, 355, 310, 275, 260, 245, 400]",0.7842103152364632,"[0.8406859377151938, 0.7240066843299462, 0.5048248804209131, 0.6586142587859316, 0.6093732803426927, 0.6040408445996045, 0.6364530379202772, 0.5659445070224001, 0.6292830971949923, 0.5791916487089842, 0.5932169777252678]",0.5048248804209131,0.0520878838367604,0.003595055769626,"[0.1409637540867351, 0.1060529202252826, 0.05582014022105569, 0.13665928939881597, 0.06654801537438204, 0.09892854656847255, 0.0979156857943841, 0.11222991379290102, 0.12043439531052118, 0.17775278568702524, 0.10205372000639525]","[71.18669581380122, 44.54222649461869, 22.328056088422276, 50.56393707756191, 23.957285534777533, 35.119634031807756, 30.35386259625907, 30.86322629304778, 31.312942780735508, 43.549432493321184, 40.8214880025581]","[2.363345534068589, 1.7258958026388673, 1.5832830701376766, 2.091234016266303, 1.4932266958251497, 2.0027879450571575, 1.6585649094525852, 2.000475831664457, 2.009561249232008, 2.0191224984640166, 1.665759997616659]",562.1488933448962,2.363345534068589,137.55010613798515,0.0352692579840987,0.2446862526390301,0.0909090909090909,85.44520791039812,1.5454545454545454,0.13333333333333333,0.4411764705882353,"[0.1320635788142681, 0.08879007492214441, 0.5039923693984747, 0.08067635539919138, 0.0824904814362526, 0.08698937855660915, 0.07507128547877073, 0.06947977188974619, 0.06063713598996401, 0.05957234278321266, 0.09480914939194918]","[0.11255168356001377, 0.04978848900645971, 0.029154160991311073, 0.07049941550940275, 0.04057000670582056, 0.046374998055398464, 0.02879622858017683, 0.05444345995783806, 0.026736426167190075, 0.028094610199332237, 0.07094948459416628]","[575, 1116, 1640]",1640.0,"[0.5580176431685686, 1.2057983502745628, 1.2198596252128482]","[0.009276478551328182, 0.08746714144945145, 0.48134224116802216]",2.0,254.0,254.0,OPTIMAL,7.995524102821946,38.79781420765028,0.4974038457721261
60,6,130,3900,7,520,2,10,4610,2.254431321285665,[1.1198256481438875],[1.1346056731417775],OPTIMAL,172.0,172.0,12,"[460, 420, 410, 350, 345, 335, 305, 260, 240, 230, 220, 325]",0.801943181281303,"[0.7409225303515966, 0.696178678897262, 0.7300758751617372, 0.7667589721985908, 0.6425090090761619, 0.6619625935455736, 0.6712805313219645, 0.5564077162599325, 0.5862469180107217, 0.6151626712497718, 0.47404871737775234, 0.6802084658887735]",0.4740487173777523,0.0462607871334514,0.0052064808157708,"[0.113032720739735, 0.11129659827562308, 0.1611847037893033, 0.102424738333168, 0.12794750552776604, 0.12803374240437984, 0.08656405345571783, 0.06176958393662514, 0.05167846444395499, 0.07424042215080084, 0.04335039505761586, 0.0801801776341853]","[51.9950515402781, 46.74457127576169, 66.08572855361436, 35.8486584166088, 44.14188940707928, 42.891303705467244, 26.40203630399394, 16.060091823522537, 12.402831466549198, 17.075297094684196, 9.53708691267549, 26.058557731110223]","[1.7442230356045727, 1.9470109806617302, 1.7612847677162105, 1.5537842848365808, 1.9864533916502984, 1.8195017522157653, 1.562569554992669, 1.5768921424182905, 1.404780624616004, 1.7937252764993292, 1.6864533916502986, 1.5864533916502987]",484.3013318827697,1.9864533916502984,89.05822765142466,0.0228354429875447,0.1838901150757071,0.0833333333333333,65.51728261211481,0.5833333333333334,0.13333333333333333,1.0714285714285714,"[0.12786771170794964, 0.4871298996731639, 0.08850918430835009, 0.0699254097416997, 0.07545172050595284, 0.07766832131892443, 0.1090443255379796, 0.07979237847030163, 0.04416019096970558, 0.14039122592657804, 0.5376911573112011, 0.08448762353509665]","[0.08137333299964666, 0.07289249543100595, 0.05711434502154589, 0.037025504745543, 0.03709616418927908, 0.05395073723047972, 0.04416210390627384, 0.03527017869055271, 0.025509051978588104, 0.04980995040386915, 0.014807648956775665, 0.030177363194525242]","[486, 1040]",1040.0,"[0.17694211471825838, 1.135702938772738]","[0.0038454588502645493, 0.26210619136691093]",1.0,279.0,279.0,OPTIMAL,6.184099364094436,62.2093023255814,0.3645528942136897
60,6,130,3900,7,520,2,10,4611,3.896495872177184,[1.1265997653827071],[2.7698961067944765],OPTIMAL,205.0,205.0,11,"[475, 475, 470, 415, 355, 305, 280, 270, 270, 255, 330]",0.8570244331831313,"[0.8341203062936671, 0.8861876566592861, 0.8049138888611012, 0.8507673664065556, 0.6954579076661113, 0.7140303002762397, 0.6448978120410519, 0.5613871381643433, 0.7755825126663932, 0.5727128557563854, 0.509885209339934]",0.509885209339934,0.0311145605860984,0.0029937813307408,"[0.10327992267110972, 0.3700189661134486, 0.11219515995919925, 0.1882169508723471, 0.09785876925979341, 0.11147819767411567, 0.08573533052844898, 0.08462727061384709, 0.20545189020371157, 0.08849037674754912, 0.03473329044256728]","[49.057963268777115, 175.7590089038881, 52.731725180823645, 78.11003461202405, 34.73986308722666, 34.00085029060528, 24.005892547965715, 22.849363065738714, 55.472010355002126, 22.565046070625023, 11.461985846047202]","[1.6632267610600528, 2.5631359585724, 2.009561249232008, 2.3354570518708755, 2.2980073204411537, 1.9701188382434398, 1.562569554992669, 1.4422303560457261, 2.025420138087015, 1.5429478547698947, 1.597188673600424]",648.8392315186254,2.8123491942891663,88.08548828990172,0.0225860226384363,0.1357585731732027,0.0909090909090909,69.91950190649325,0.8181818181818182,0.13333333333333333,0.8333333333333334,"[0.5309168882668018, 0.08441954851150513, 0.1003471128642559, 0.07692638598382473, 0.08446300309151411, 0.07248215563595295, 0.05830651428550482, 0.07113238889724016, 0.4719149759039283, 0.05798070039600134, 0.07122347690165043]","[0.09506555087864399, 0.6053974637761712, 0.08959382306784391, 0.06019771657884121, 0.057727073319256306, 0.04084939509630203, 0.03637776058167219, 0.029173126444220543, 0.03531022183597088, 0.02141969371587038, 0.023816621862351894]","[450, 986, 1508, 2092]",2092.0,"[0.16130939405411482, 1.105385241098702, 1.1745613869279623, 1.2832077089697123]","[0.0037358542904257774, 0.0787821589037776, 0.2829935234040022, 0.9160926612094045]",3.0,227.0,227.0,OPTIMAL,10.284846181981266,10.731707317073171,0.3788579627961499
60,6,130,3900,7,520,2,10,4612,7.586607435718179,[1.1482178242877126],[6.438389611430466],OPTIMAL,186.0,186.0,10,"[495, 495, 465, 455, 450, 425, 315, 245, 185, 370]",0.8061424972916442,"[0.7661613208503468, 0.8007646329159503, 0.6816730326211352, 0.7131475740614412, 0.7659057914100836, 0.5165563023197667, 0.7155190310878604, 0.47050120704046605, 0.6454597711266437, 0.5305416556411006]",0.470501207040466,0.0381549875990241,0.0025377149983027,"[0.1445250894725109, 0.17046348962439287, 0.10402822185181002, 0.13925073096706211, 0.22931160844592477, 0.10089977517337444, 0.1247622079186935, 0.060874490136423605, 0.12134325710237859, 0.10767471218862053]","[71.53991928889289, 84.37942736407447, 48.373123161091655, 63.359082590013266, 103.19022380066615, 42.882404448684134, 39.30009549438845, 14.914250083423783, 22.44850256394004, 39.839643509789596]","[1.7987658279446506, 2.2095612492320083, 2.0191224984640166, 2.098007320441153, 1.9816727670342942, 1.7726305275548115, 2.1980073204411537, 1.5768921424182905, 1.6211151780228632, 2.2258958026388673]",693.8829094625886,2.225895802638868,163.6562371576241,0.0419631377327241,0.2358556968698649,0.1,143.0608172985186,1.6,0.13333333333333333,0.46875,"[0.13118876051157713, 0.5180841963738203, 0.09790366422384977, 0.09602377936244011, 0.10396232269704342, 0.11292190104722977, 0.07508063409477472, 0.06440808158367872, 0.04052028525620699, 0.5271711768582463]","[0.0979194799438119, 0.08440746087580919, 0.0587493721395731, 0.07300447206944227, 0.07202164269983768, 0.029602759517729282, 0.0362501023337245, 0.023669017478823662, 0.015813784673810005, 0.033381639048457146]","[573, 1108, 1637, 2234]",2234.0,"[0.1776333237066865, 1.2151991315186024, 1.2725922521203756, 1.355715898796916]","[0.004102893173694611, 0.08977156039327383, 0.0889772092923522, 0.6491908635944128]",3.0,220.0,220.0,OPTIMAL,9.745552795939147,18.27956989247312,0.7784686609957544
